RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
607073,2015450280,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/30/2015 03:40:00 PM,12/29/2015 08:00:00 PM,12/30/2015 10:00:00 AM,19XX BLOCK OF 26 AV E,C,C2,6200.1037,-122.299468994,47.635910034,"(47.635910034, -122.299468994)",12,2015
613336,2015450146,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/30/2015 01:48:00 PM,12/30/2015 01:30:00 AM,12/30/2015 06:30:00 AM,27XX BLOCK OF ALKI AV SW,W,W1,9701.2000,-122.409988403,47.579319,"(47.579319, -122.409988403)",12,2015
613335,2015450081,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,12/30/2015 01:35:00 PM,12/30/2015 07:00:00 AM,12/30/2015 12:30:00 PM,35XX BLOCK OF AIRPORT WY S,O,O2,9300.3096,-122.322761536,47.57188797,"(47.57188797, -122.322761536)",12,2015
613347,2015449950,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/30/2015 11:30:00 AM,12/29/2015 08:15:00 PM,12/30/2015 10:45:00 AM,17 AV NW / NW MARKET ST,B,B1,4700.3020,-122.378883362,47.668670654,"(47.668670654, -122.378883362)",12,2015
603205,2015449829,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/30/2015 09:18:00 AM,12/29/2015 07:00:00 PM,12/30/2015 09:00:00 AM,36XX BLOCK OF 37 AV W,Q,Q1,5600.1000,-122.404670715,47.652797699,"(47.652797699, -122.404670715)",12,2015
619545,2015449826,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/30/2015 09:12:00 AM,12/30/2015 01:00:00 AM,12/30/2015 08:45:00 AM,38XX BLOCK OF 49 AV SW,W,W2,9702.2004,-122.394775391,47.569385529,"(47.569385529, -122.394775391)",12,2015
613333,2015449803,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,12/30/2015 08:49:00 AM,12/24/2015 03:00:00 PM,12/29/2015 03:00:00 PM,14XX BLOCK OF NW LEARY WY,B,B1,4700.2045,-122.374855042,47.663661957,"(47.663661957, -122.374855042)",12,2015
606730,2015449702,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/30/2015 07:05:00 AM,12/30/2015 07:00:00 AM,,2 AV N / MERCER ST,Q,Q3,7100.2001,-122.352798462,47.624572754,"(47.624572754, -122.352798462)",12,2015
613265,2015449455,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/29/2015 09:36:00 PM,12/29/2015 09:36:00 PM,12/29/2015 09:37:00 PM,54XX BLOCK OF 15 AV NW,B,B1,4700.3020,-122.376213074,47.66827774,"(47.66827774, -122.376213074)",12,2015
613346,2015449398,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/29/2015 08:10:00 PM,12/29/2015 04:45:00 PM,12/29/2015 07:45:00 PM,85XX BLOCK OF 15 AV NW,J,J1,1600.3012,-122.376808167,47.691520691,"(47.691520691, -122.376808167)",12,2015
613339,2015448923,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/29/2015 03:06:00 PM,12/27/2015 05:00:00 PM,12/29/2015 08:00:00 AM,42XX BLOCK OF BEACH DR SW,W,W2,9701.4027,-122.407577515,47.565372467,"(47.565372467, -122.407577515)",12,2015
613329,2015448849,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/29/2015 01:54:00 PM,12/27/2015 02:50:00 AM,,55XX BLOCK OF S NORFOLK ST,S,S3,11800.3013,-122.263145447,47.513317108,"(47.513317108, -122.263145447)",12,2015
607026,2015448934,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/29/2015 12:30:00 PM,12/29/2015 12:30:00 PM,12/29/2015 10:30:00 AM,12XX BLOCK OF S JACKSON ST,G,G1,9000.2015,-122.315681458,47.599201202,"(47.599201202, -122.315681458)",12,2015
612172,2015448906,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/29/2015 12:01:00 PM,12/28/2015 07:30:00 PM,12/28/2015 11:00:00 PM,3XX BLOCK OF NE 103 ST,L,L2,1900.1008,-122.323875427,47.703144073,"(47.703144073, -122.323875427)",12,2015
607072,2015448779,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/29/2015 11:14:00 AM,12/28/2015 07:00:00 PM,12/29/2015 09:45:00 AM,43XX BLOCK OF 5 AV NE,B,B3,5200.4019,-122.322982788,47.659564972,"(47.659564972, -122.322982788)",12,2015
613343,2015448779,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/29/2015 11:14:00 AM,12/28/2015 07:00:00 PM,12/29/2015 09:45:00 AM,43XX BLOCK OF 5 AV NE,B,B3,5200.4019,-122.322982788,47.659564972,"(47.659564972, -122.322982788)",12,2015
613327,2015448399,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/29/2015 02:22:00 AM,12/28/2015 04:00:00 PM,12/28/2015 10:00:00 PM,9XX BLOCK OF N 96 ST,N,N3,1300.3018,-122.345962524,47.698719025,"(47.698719025, -122.345962524)",12,2015
602098,2015448399,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/29/2015 02:22:00 AM,12/28/2015 04:00:00 PM,12/28/2015 10:00:00 PM,9XX BLOCK OF N 96 ST,N,N3,1300.3018,-122.345962524,47.698719025,"(47.698719025, -122.345962524)",12,2015
613422,2015448230,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/28/2015 07:01:00 PM,12/27/2015 11:00:00 AM,12/28/2015 06:00:00 PM,41XX BLOCK OF W MARGINAL WY SW,F,F1,9900.2005,-122.353385925,47.566303253,"(47.566303253, -122.353385925)",12,2015
613602,2015448125,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/28/2015 06:33:00 PM,12/28/2015 04:52:00 PM,,N 35 ST / 1 AV NW,B,B2,4800.3053,-122.357666016,47.652126312,"(47.652126312, -122.357666016)",12,2015
635853,2015448125,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/28/2015 06:33:00 PM,12/28/2015 04:52:00 PM,,N 35 ST / 1 AV NW,B,B2,4800.3053,-122.357666016,47.652126312,"(47.652126312, -122.357666016)",12,2015
613406,2015448203,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/28/2015 06:23:00 PM,12/28/2015 06:30:00 AM,12/28/2015 06:00:00 PM,102XX BLOCK OF 1 AV NE,L,L2,1900.1005,-122.328514099,47.702270508,"(47.702270508, -122.328514099)",12,2015
611739,2015447559,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/28/2015 06:11:00 PM,12/27/2015 09:00:00 PM,12/28/2015 06:00:00 AM,113XX BLOCK OF ROOSEVELT WY NE,L,L1,1200.1004,-122.317893982,47.711170197,"(47.711170197, -122.317893982)",12,2015
606281,2015448082,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,12/28/2015 04:51:00 PM,12/24/2015 03:00:00 PM,12/28/2015 10:00:00 AM,65XX BLOCK OF E MARGINAL WY S,O,O3,10900.2109,-122.330467224,47.544384003,"(47.544384003, -122.330467224)",12,2015
606271,2015447996,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/28/2015 03:13:00 PM,12/28/2015 12:30:00 PM,12/28/2015 02:20:00 PM,132XX BLOCK OF AURORA AV N,N,N2,600.1016,-122.344993591,47.725036621,"(47.725036621, -122.344993591)",12,2015
606278,2015447962,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/28/2015 02:35:00 PM,12/27/2015 06:00:00 PM,12/28/2015 02:00:00 PM,WEEDIN PL NE / NE 70 ST,J,J3,3600.4000,-122.322769165,47.679454803,"(47.679454803, -122.322769165)",12,2015
615418,2015447942,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/28/2015 02:20:00 PM,12/21/2015 10:00:00 AM,12/24/2015 07:00:00 PM,36XX BLOCK OF 35 AV S,R,R2,10100.5014,-122.288833618,47.571117401,"(47.571117401, -122.288833618)",12,2015
613420,2015447650,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,12/28/2015 09:59:00 AM,12/28/2015 03:20:00 AM,,84XX BLOCK OF 8 AV SW,F,F3,11300.1022,-122.345481873,47.527374268,"(47.527374268, -122.345481873)",12,2015
602101,2015447598,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/28/2015 08:45:00 AM,12/27/2015 08:00:00 PM,12/28/2015 08:15:00 AM,120XX BLOCK OF ROOSEVELT WY NE,L,L1,600.6005,-122.31803894,47.716331482,"(47.716331482, -122.31803894)",12,2015
615000,2015447584,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/28/2015 08:29:00 AM,12/22/2015 11:00:00 AM,12/28/2015 08:00:00 AM,59XX BLOCK OF 26 AV NW,B,B1,3200.2007,-122.390144348,47.672210693,"(47.672210693, -122.390144348)",12,2015
602646,2015447543,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/28/2015 07:50:00 AM,12/27/2015 12:00:00 PM,12/28/2015 07:50:00 AM,6 AV S / S JACKSON ST,K,K3,9200.1012,-122.32636261,47.599189758,"(47.599189758, -122.32636261)",12,2015
606269,2015447514,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/28/2015 07:30:00 AM,12/27/2015 08:00:00 PM,12/28/2015 06:30:00 AM,24XX BLOCK OF SW HOLDEN ST,F,F1,10701.2014,-122.364501953,47.533699036,"(47.533699036, -122.364501953)",12,2015
606277,2015447408,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/28/2015 01:53:00 AM,12/28/2015 01:45:00 AM,,61XX BLOCK OF OAKHURST RD S,R,R3,10200.2027,-122.261947632,47.547286987,"(47.547286987, -122.261947632)",12,2015
606280,2015447240,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/27/2015 09:41:00 PM,12/27/2015 01:00:00 AM,12/27/2015 08:00:00 PM,75 AV S / RAINIER AV S,S,S3,11900.1028,-122.241081238,47.510990143,"(47.510990143, -122.241081238)",12,2015
606293,2015446953,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/27/2015 02:43:00 PM,12/27/2015 03:00:00 AM,12/27/2015 02:30:00 PM,29XX BLOCK OF NW 85 ST,J,J1,1500.2007,-122.395324707,47.690570831,"(47.690570831, -122.395324707)",12,2015
606289,2015446933,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/27/2015 02:23:00 PM,12/27/2015 02:23:00 PM,,26XX BLOCK OF THORNDYKE AV W,Q,Q1,5802.3003,-122.383911133,47.643844604,"(47.643844604, -122.383911133)",12,2015
612179,2015446936,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/27/2015 02:16:00 PM,12/27/2015 03:00:00 AM,12/27/2015 12:00:00 PM,115XX BLOCK OF STONE AV N,N,N2,600.4018,-122.342140198,47.713405609,"(47.713405609, -122.342140198)",12,2015
643139,2015446794,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/27/2015 11:15:00 AM,12/26/2015 07:00:00 AM,12/27/2015 10:55:00 AM,16XX BLOCK OF NAGLE PL,E,E2,7500.5010,-122.320037842,47.616409302,"(47.616409302, -122.320037842)",12,2015
606294,2015446794,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/27/2015 11:15:00 AM,12/26/2015 07:00:00 AM,12/27/2015 10:55:00 AM,16XX BLOCK OF NAGLE PL,E,E2,7500.5010,-122.320037842,47.616409302,"(47.616409302, -122.320037842)",12,2015
606275,2015446779,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/27/2015 11:11:00 AM,12/27/2015 11:11:00 AM,,48XX BLOCK OF 45 AV SW,W,W2,10500.5011,-122.389587402,47.558502197,"(47.558502197, -122.389587402)",12,2015
605193,2015446666,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/27/2015 07:45:00 AM,12/26/2015 11:00:00 PM,12/27/2015 06:30:00 AM,113XX BLOCK OF 3 AV NE,L,L2,1200.4000,-122.326019287,47.710926056,"(47.710926056, -122.326019287)",12,2015
606267,2015446656,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/27/2015 07:24:00 AM,12/26/2015 11:30:00 PM,12/27/2015 07:15:00 AM,113XX BLOCK OF 3 AV NE,L,L2,1200.4001,-122.326019287,47.710926056,"(47.710926056, -122.326019287)",12,2015
606266,2015446501,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/27/2015 03:12:00 AM,12/25/2015 08:00:00 PM,12/27/2015 12:30:00 AM,50XX BLOCK OF 9 AV NE,U,U1,4500.1009,-122.31842804,47.666027069,"(47.666027069, -122.31842804)",12,2015
606286,2015446176,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/26/2015 06:38:00 PM,12/26/2015 06:10:00 PM,12/26/2015 06:35:00 PM,4XX BLOCK OF NE NORTHGATE WY,L,L2,1200.401,-122.324615479,47.708602905,"(47.708602905, -122.324615479)",12,2015
606285,2015445946,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/26/2015 04:54:00 PM,12/26/2015 02:20:00 PM,,39XX BLOCK OF S OTHELLO ST,S,S1,11001.2008,-122.282348633,47.537044525,"(47.537044525, -122.282348633)",12,2015
606265,2015446060,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/26/2015 04:24:00 PM,12/25/2015 11:00:00 PM,12/26/2015 04:00:00 PM,1XX BLOCK OF 17 AV,G,G2,8700.3016,-122.31022644,47.602180481,"(47.602180481, -122.31022644)",12,2015
613274,2015445897,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/26/2015 04:22:00 PM,12/11/2015 06:00:00 AM,12/26/2015 01:00:00 PM,40XX BLOCK OF S COURT ST,R,R2,10100.5025,-122.282058716,47.570674896,"(47.570674896, -122.282058716)",12,2015
606273,2015445860,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/26/2015 03:08:00 PM,12/08/2015 12:08:00 AM,12/08/2015 03:00:00 PM,96XX BLOCK OF 58 AV S,S,S3,11800.2016,-122.260810852,47.51599884,"(47.51599884, -122.260810852)",12,2015
605376,2015445873,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/26/2015 12:59:00 PM,12/18/2015 12:00:00 PM,12/26/2015 06:30:00 AM,36XX BLOCK OF NE 73 PL,U,U3,3900.1004,-122.288398743,47.681705475,"(47.681705475, -122.288398743)",12,2015
619192,2015445779,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,12/26/2015 10:58:00 AM,12/25/2015 09:00:00 PM,12/26/2015 10:00:00 AM,95XX BLOCK OF 14 AV NW,N,N1,1400.4015,-122.374099731,47.699710846,"(47.699710846, -122.374099731)",12,2015
607040,2015445700,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/26/2015 10:02:00 AM,12/25/2015 10:30:00 PM,12/26/2015 10:02:00 AM,23XX BLOCK OF CALIFORNIA AV SW,W,W1,9600.2012,-122.386512756,47.5820961,"(47.5820961, -122.386512756)",12,2015
613251,2015445668,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/26/2015 06:30:00 AM,12/26/2015 06:30:00 AM,,62XX BLOCK OF AIRPORT WY S,O,O3,10900.2091,-122.314300537,47.547706604,"(47.547706604, -122.314300537)",12,2015
603580,2015445463,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/25/2015 09:04:00 PM,12/20/2015 12:00:00 AM,12/25/2015 09:00:00 PM,7XX BLOCK OF FEDERAL AV E,C,C1,6500.3006,-122.319145203,47.626075745,"(47.626075745, -122.319145203)",12,2015
603571,2015445258,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/25/2015 02:08:00 PM,12/24/2015 03:00:00 PM,12/25/2015 07:00:00 AM,23XX BLOCK OF CALIFORNIA AV SW,W,W1,9600.2011,-122.386512756,47.5820961,"(47.5820961, -122.386512756)",12,2015
600445,2015445246,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/25/2015 01:55:00 PM,12/25/2015 08:30:00 AM,12/25/2015 10:30:00 AM,54XX BLOCK OF SHILSHOLE AV NW,B,B1,4700.4010,-122.386161804,47.667434692,"(47.667434692, -122.386161804)",12,2015
603570,2015445201,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/25/2015 12:47:00 PM,12/24/2015 09:00:00 PM,12/25/2015 12:30:00 PM,77XX BLOCK OF RAINIER AV S,S,S2,11102.4008,-122.269989014,47.53314209,"(47.53314209, -122.269989014)",12,2015
602599,2015445070,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/25/2015 08:23:00 AM,12/25/2015 08:23:00 AM,12/25/2015 04:40:00 AM,2 AV W / W MERCER ST,Q,Q3,7000.5004,-122.359321594,47.624588013,"(47.624588013, -122.359321594)",12,2015
619388,2015444864,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/24/2015 10:39:00 PM,12/24/2015 04:30:00 PM,12/24/2015 10:20:00 PM,SHILSHOLE AV NW / 20 AV NW,B,B1,4700.4013,-122.382133484,47.664260864,"(47.664260864, -122.382133484)",12,2015
603555,2015444794,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/24/2015 08:59:00 PM,12/12/2015 08:15:00 PM,12/23/2015 09:00:00 AM,45XX BLOCK OF 42 AV SW,W,W2,10500.4003,-122.3854599,47.561988831,"(47.561988831, -122.3854599)",12,2015
602219,2015444696,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/24/2015 06:39:00 PM,12/14/2015 12:01:00 AM,12/24/2015 02:00:00 PM,8XX BLOCK OF ALASKAN WY,K,K1,8100.1047,-122.337440491,47.602676392,"(47.602676392, -122.337440491)",12,2015
609623,2015444684,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/24/2015 06:08:00 PM,12/24/2015 02:30:00 PM,12/24/2015 06:00:00 PM,18 AV / E SPRING ST,C,C3,7900.3005,-122.308868408,47.611534119,"(47.611534119, -122.308868408)",12,2015
603550,2015444517,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/24/2015 02:36:00 PM,12/24/2015 10:00:00 AM,12/24/2015 12:00:00 PM,2XX BLOCK OF NW 47 ST,B,B2,4800.2005,-122.359603882,47.663211823,"(47.663211823, -122.359603882)",12,2015
602259,2015444321,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/24/2015 11:42:00 AM,12/24/2015 04:30:00 AM,12/24/2015 11:40:00 AM,45XX BLOCK OF 9 AV NE,U,U2,5200.5006,-122.318405151,47.662212372,"(47.662212372, -122.318405151)",12,2015
602217,2015444211,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/24/2015 09:18:00 AM,12/24/2015 09:18:00 AM,12/24/2015 01:00:00 AM,73XX BLOCK OF 48 AV S,S,S2,11101.3000,-122.272644043,47.536437988,"(47.536437988, -122.272644043)",12,2015
635858,2015444198,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/24/2015 08:49:00 AM,12/24/2015 12:51:00 AM,12/24/2015 08:45:00 AM,130XX BLOCK OF LAKE CITY WY NE,L,L3,100.3002,-122.29283905,47.723796844,"(47.723796844, -122.29283905)",12,2015
623018,2015444198,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/24/2015 08:49:00 AM,12/24/2015 12:51:00 AM,12/24/2015 08:45:00 AM,130XX BLOCK OF LAKE CITY WY NE,L,L3,100.3002,-122.29283905,47.723796844,"(47.723796844, -122.29283905)",12,2015
603842,2015444127,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/24/2015 08:19:00 AM,12/23/2015 06:43:00 AM,12/23/2015 03:00:00 PM,6XX BLOCK OF OLIVE WY,M,M2,7300.3028,-122.335723877,47.613361359,"(47.613361359, -122.335723877)",12,2015
608012,2015444057,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/24/2015 03:00:00 AM,12/24/2015 03:00:00 AM,12/24/2015 03:00:00 AM,104XX BLOCK OF 66 AV S,S,S3,11900.2014,-122.251205444,47.507282257,"(47.507282257, -122.251205444)",12,2015
602251,2015443965,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/24/2015 12:54:00 AM,12/22/2015 10:00:00 PM,12/23/2015 08:00:00 AM,56XX BLOCK OF UNIVERSITY WY NE,U,U1,4400.2029,-122.313026428,47.670215607,"(47.670215607, -122.313026428)",12,2015
602220,2015443992,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/24/2015 12:48:00 AM,12/23/2015 08:30:00 PM,12/24/2015 12:48:00 AM,56XX BLOCK OF 21 AV SW,F,F1,10800.3016,-122.359954834,47.551937103,"(47.551937103, -122.359954834)",12,2015
602252,2015443881,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/23/2015 09:30:00 PM,12/23/2015 06:30:00 PM,12/23/2015 07:30:00 PM,32XX BLOCK OF S FERDINAND ST,R,R3,10300.4005,-122.290107727,47.557861328,"(47.557861328, -122.290107727)",12,2015
602242,2015443440,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/23/2015 06:43:00 PM,12/22/2015 02:00:00 PM,12/23/2015 01:15:00 PM,42XX BLOCK OF 2 AV NE,B,B3,5200.3007,-122.327293396,47.658332825,"(47.658332825, -122.327293396)",12,2015
614832,2015443669,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/23/2015 05:07:00 PM,12/22/2015 11:00:00 PM,12/23/2015 01:00:00 PM,32XX BLOCK OF NE 145 ST,L,L1,100.4000,-122.293121338,47.733757019,"(47.733757019, -122.293121338)",12,2015
602255,2015443576,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/23/2015 04:05:00 PM,12/23/2015 10:00:00 AM,12/23/2015 11:30:00 AM,10 AV / E JEFFERSON ST,G,G1,8600.2015,-122.319419861,47.606204987,"(47.606204987, -122.319419861)",12,2015
606423,2015443191,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/23/2015 11:49:00 AM,12/22/2015 10:30:00 PM,12/23/2015 08:00:00 AM,67XX BLOCK OF S BANGOR ST,S,S3,11900.2016,-122.249450684,47.506381989,"(47.506381989, -122.249450684)",12,2015
602246,2015443229,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/23/2015 11:16:00 AM,12/22/2015 09:00:00 PM,12/23/2015 11:10:00 AM,9XX BLOCK OF E MERCER ST,C,C1,6500.3008,-122.320419312,47.624267578,"(47.624267578, -122.320419312)",12,2015
626673,2015443136,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/23/2015 10:55:00 AM,12/22/2015 08:30:00 PM,12/23/2015 09:00:00 AM,74XX BLOCK OF ORIN CT N,J,J3,2700.3013,-122.333183289,47.684234619,"(47.684234619, -122.333183289)",12,2015
612939,2015442776,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/22/2015 11:06:00 PM,12/22/2015 07:40:00 PM,12/22/2015 10:08:00 PM,SHILSHOLE AV NW / 24 AV NW,B,B1,3200.3012,-122.387573242,47.668399811,"(47.668399811, -122.387573242)",12,2015
612922,2015442322,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/22/2015 04:49:00 PM,12/20/2015 10:00:00 PM,12/22/2015 08:30:00 AM,92XX BLOCK OF RENTON AV S,S,S3,11700.1019,-122.272544861,47.520141602,"(47.520141602, -122.272544861)",12,2015
614628,2015442225,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/22/2015 02:38:00 PM,12/21/2015 10:30:00 PM,12/22/2015 09:30:00 AM,24XX BLOCK OF NW 60 ST,B,B1,3200.2007,-122.388694763,47.672374725,"(47.672374725, -122.388694763)",12,2015
612921,2015442042,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,12/22/2015 11:50:00 AM,12/22/2015 06:30:00 AM,12/22/2015 09:00:00 AM,XX BLOCK OF BELL ST,D,D1,8002.2010,-122.347801208,47.612377167,"(47.612377167, -122.347801208)",12,2015
621605,2015441923,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/22/2015 10:55:00 AM,12/21/2015 08:00:00 PM,12/22/2015 09:30:00 AM,15XX BLOCK OF 23 AV S,R,R2,9400.2035,-122.302352905,47.589344025,"(47.589344025, -122.302352905)",12,2015
614332,2015441923,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/22/2015 10:55:00 AM,12/21/2015 08:00:00 PM,12/22/2015 09:30:00 AM,15XX BLOCK OF 23 AV S,R,R2,9400.2035,-122.302352905,47.589344025,"(47.589344025, -122.302352905)",12,2015
599112,2015441863,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,12/22/2015 09:32:00 AM,12/21/2015 08:00:00 PM,12/22/2015 07:45:00 AM,14XX BLOCK OF N 51 ST,B,B3,4600.1027,-122.339294434,47.665733337,"(47.665733337, -122.339294434)",12,2015
613283,2015441759,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,12/22/2015 06:10:00 AM,12/21/2015 05:30:00 PM,12/21/2015 06:30:00 PM,8 AV NE / WEEDIN PL NE,U,U1,3600.1013,-122.320083618,47.676643372,"(47.676643372, -122.320083618)",12,2015
609398,2015441729,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,12/22/2015 05:15:00 AM,12/22/2015 04:54:00 AM,,4XX BLOCK OF NE 73 ST,J,J3,3600.2012,-122.324012756,47.681400299,"(47.681400299, -122.324012756)",12,2015
613048,2015441525,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/21/2015 09:18:00 PM,12/18/2015 09:00:00 PM,,12XX BLOCK OF NE 143 ST,L,L1,200.3000,-122.314071655,47.732139587,"(47.732139587, -122.314071655)",12,2015
598512,2015441404,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/21/2015 06:53:00 PM,12/21/2015 06:35:00 AM,12/21/2015 05:15:00 PM,NE 100 ST / 3 AV NE,L,L2,1900.1002,-122.325813293,47.701343536,"(47.701343536, -122.325813293)",12,2015
600447,2015441319,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,12/21/2015 05:15:00 PM,12/21/2015 02:00:00 PM,12/21/2015 04:45:00 PM,MERCER ST / 3 AV N,Q,Q3,7100.2001,-122.351486206,47.624568939,"(47.624568939, -122.351486206)",12,2015
613290,2015441270,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/21/2015 04:36:00 PM,12/21/2015 12:00:00 PM,12/21/2015 04:00:00 PM,57XX BLOCK OF 6 AV S,O,O3,10900.2056,-122.326904297,47.551460266,"(47.551460266, -122.326904297)",12,2015
613292,2015441030,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/21/2015 04:15:00 PM,12/14/2015 01:00:00 PM,12/15/2015 01:00:00 PM,S KENYON ST / BEACON AV S,S,S1,11001.3021,-122.288421631,47.531684875,"(47.531684875, -122.288421631)",12,2015
613291,2015441197,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,12/21/2015 03:24:00 PM,12/19/2015 05:00:00 PM,12/20/2015 07:00:00 AM,125XX BLOCK OF LAKE CITY WY NE,L,L3,100.5005,-122.294700623,47.720184326,"(47.720184326, -122.294700623)",12,2015
